# w_1 w_2 mu_1 mu_2 sigma_1 sigma_2 logL logPrior
7.182987216262493035e-01 2.817012783737506965e-01 3.476837446197378778e+00 -4.737702250861371422e-01 1.506618178158677823e+00 1.806713605729576955e+00 -4.556356521611569406e+03 0.000000000000000000e+00
3.221369683376852366e-01 6.778630316623148744e-01 -7.323731983453078687e-02 3.549952203762051450e+00 2.217607950980940767e+00 1.373454291362696811e+00 -4.556354029235547387e+03 0.000000000000000000e+00
6.816499972078258196e-01 3.183500027921741804e-01 3.564347275496982270e+00 -1.469792095883970702e-02 1.419681356781442805e+00 2.092271292554901851e+00 -4.556352895598476607e+03 0.000000000000000000e+00
3.640374367465226690e-01 6.359625632534772199e-01 8.530046646210906469e-02 3.649354690640570276e+00 2.193614023096900123e+00 1.328711413529359398e+00 -4.556352507933712332e+03 0.000000000000000000e+00
7.035477732010693153e-01 2.964522267989307402e-01 3.572257789904698999e+00 -2.845917213760826847e-01 1.421946360795720121e+00 1.834558276988510928e+00 -4.556351132828156551e+03 0.000000000000000000e+00
3.230184195126900026e-01 6.769815804873100529e-01 -3.286100813632493733e-01 3.515398753674580323e+00 2.030959898536190078e+00 1.383592276061722082e+00 -4.556350193863250752e+03 0.000000000000000000e+00
3.019091330602240442e-01 6.980908669397759558e-01 -3.629014625092745749e-01 3.482703002115724367e+00 2.020805915221665749e+00 1.425442876679330340e+00 -4.556350111207349983e+03 0.000000000000000000e+00
6.943744278981788254e-01 3.056255721018212301e-01 3.459640240374395326e+00 -4.060729091066659913e-01 1.419946255164593163e+00 1.846403024476127142e+00 -4.556350083671932225e+03 0.000000000000000000e+00
6.759627821127609515e-01 3.240372178872390485e-01 3.596536637290885796e+00 -2.554775476710526294e-01 1.366863145811709979e+00 2.093639818081621584e+00 -4.556349653044686420e+03 0.000000000000000000e+00
3.268975591072800224e-01 6.731024408927199776e-01 1.889073837374435211e-02 3.608805721404681144e+00 2.077293757735439783e+00 1.389072741187019400e+00 -4.556348917014982362e+03 0.000000000000000000e+00
3.596114137065636873e-01 6.403885862934363127e-01 3.974786781876370884e-02 3.600147432701223504e+00 2.111850309622156807e+00 1.315153503556657721e+00 -4.556347737916363258e+03 0.000000000000000000e+00
6.776988914597288360e-01 3.223011085402710529e-01 3.499755236528935942e+00 -3.264678254139794511e-01 1.460759789526050234e+00 1.994089067402631699e+00 -4.556346565123347318e+03 0.000000000000000000e+00
3.230531079166969466e-01 6.769468920833029424e-01 -3.565442734603156971e-01 3.490643562463234151e+00 1.908445978038008306e+00 1.405993192159156413e+00 -4.556346393904533215e+03 0.000000000000000000e+00
2.926100324470892744e-01 7.073899675529107256e-01 -3.602717903557791090e-01 3.511964740226906745e+00 1.928406898570098171e+00 1.504613616760256400e+00 -4.556346110687615692e+03 0.000000000000000000e+00
6.481373970086731218e-01 3.518626029913268227e-01 3.611774097076572154e+00 -6.349090402720196369e-02 1.402593628546487503e+00 2.103777670404031408e+00 -4.556345952175952334e+03 0.000000000000000000e+00
6.943028891478111309e-01 3.056971108521889247e-01 3.567705890526561952e+00 -1.323712097946118937e-01 1.336320536081505805e+00 2.018380206468499694e+00 -4.556345230798133343e+03 0.000000000000000000e+00
3.188104733931083068e-01 6.811895266068916932e-01 -2.110782579939080028e-01 3.609866320915856353e+00 2.018740386742358339e+00 1.336531512244219178e+00 -4.556344679688028009e+03 0.000000000000000000e+00
7.108595203272692897e-01 2.891404796727307103e-01 3.496900938777637968e+00 -4.926495003493283065e-01 1.464562360423756537e+00 1.818774311457673321e+00 -4.556344605761141793e+03 0.000000000000000000e+00
6.775721181464848808e-01 3.224278818535150637e-01 3.617292004663684057e+00 -9.345118382304294646e-02 1.415301214905075433e+00 2.108445510599971318e+00 -4.556344553607194939e+03 0.000000000000000000e+00
6.835229570854142178e-01 3.164770429145857822e-01 3.574713929281171154e+00 -6.444109786372170801e-02 1.420101972477746610e+00 2.166507553637439631e+00 -4.556344437413818014e+03 0.000000000000000000e+00
6.754222765205443180e-01 3.245777234794557375e-01 3.628993007445306951e+00 -6.100494689584361890e-02 1.350701135670604680e+00 2.165397373553153759e+00 -4.556344388702119431e+03 0.000000000000000000e+00
6.762487295985769586e-01 3.237512704014230969e-01 3.570917643029501320e+00 1.875468165534327492e-03 1.405578885396331579e+00 2.041472100058340899e+00 -4.556344114207284292e+03 0.000000000000000000e+00
3.349689210196867273e-01 6.650310789803132172e-01 -7.210718393008276605e-02 3.512016125647007048e+00 2.025658208076099420e+00 1.392124514047825778e+00 -4.556343773031141609e+03 0.000000000000000000e+00
7.035911301073344282e-01 2.964088698926656829e-01 3.524584336053166123e+00 -4.546456726471183041e-01 1.442338007892106866e+00 1.896531613134698979e+00 -4.556343683298899123e+03 0.000000000000000000e+00
3.436030189373547872e-01 6.563969810626452128e-01 -3.988295598485297466e-02 3.533864271199162133e+00 2.075353587109205034e+00 1.405039446681515924e+00 -4.556342828735847434e+03 0.000000000000000000e+00
6.894917690012257738e-01 3.105082309987742262e-01 3.590430600389913351e+00 -2.485695674647493136e-01 1.416470822775828475e+00 2.085119363129386283e+00 -4.556342431852111986e+03 0.000000000000000000e+00
3.355251887982392267e-01 6.644748112017606623e-01 -1.028659328412580287e-02 3.558827284126913515e+00 2.077098682874924496e+00 1.318376288458870338e+00 -4.556342038984172177e+03 0.000000000000000000e+00
6.851931739055455717e-01 3.148068260944544283e-01 3.540383296390330337e+00 -2.564656254541432534e-01 1.381547181122353196e+00 1.804897060234345485e+00 -4.556339039897653493e+03 0.000000000000000000e+00
3.140391332232728150e-01 6.859608667767271850e-01 -3.198908791505981064e-01 3.481850874664762063e+00 2.023361287677619025e+00 1.402380233458082159e+00 -4.556338782434447239e+03 0.000000000000000000e+00
6.910903514939208403e-01 3.089096485060791597e-01 3.504165691921302006e+00 -2.972751684647521597e-01 1.357775609556044261e+00 1.988542390271394344e+00 -4.556338758507739840e+03 0.000000000000000000e+00
6.955316680229935988e-01 3.044683319770064567e-01 3.497417734778794252e+00 -1.573399691171057657e-01 1.420907604969543270e+00 1.886472414903897388e+00 -4.556338146685902757e+03 0.000000000000000000e+00
6.791370680758688216e-01 3.208629319241310118e-01 3.573249366468019161e+00 -4.557157418269975994e-03 1.413764138461049980e+00 2.069538450814520480e+00 -4.556336279759849276e+03 0.000000000000000000e+00
6.550590692646300894e-01 3.449409307353700216e-01 3.611332440029859647e+00 -9.393844429900723159e-02 1.350040237291659340e+00 2.237457669249204972e+00 -4.556334674887257279e+03 0.000000000000000000e+00
6.600971911456887664e-01 3.399028088543111226e-01 3.610273082899864150e+00 -2.687828308554112908e-02 1.392120546365547495e+00 2.011366741075310216e+00 -4.556333737489314444e+03 0.000000000000000000e+00
3.295661552741314670e-01 6.704338447258685330e-01 -1.501192164969395726e-01 3.575232253734474508e+00 2.187625726340064691e+00 1.424085365694698568e+00 -4.556330038727721330e+03 0.000000000000000000e+00
7.057423002787035493e-01 2.942576997212962842e-01 3.558371429341586012e+00 -1.481418396722443687e-01 1.409520102261385910e+00 2.023789063307768643e+00 -4.556328673829500985e+03 0.000000000000000000e+00
3.382534344106483126e-01 6.617465655893516319e-01 -1.853321025796651200e-01 3.585759634703245435e+00 2.177164351809421472e+00 1.355279522850606488e+00 -4.556326686160520694e+03 0.000000000000000000e+00
3.120892117950148648e-01 6.879107882049850797e-01 -2.587770926031474072e-01 3.587084292284904663e+00 2.059105070004369598e+00 1.436781627938414019e+00 -4.556326219548585868e+03 0.000000000000000000e+00
6.837729406703211277e-01 3.162270593296789278e-01 3.480428208674924750e+00 -3.286526420632019385e-01 1.430805513846616250e+00 1.807612608891449035e+00 -4.556325370143442342e+03 0.000000000000000000e+00
7.048399576434686287e-01 2.951600423565313158e-01 3.465779520051015083e+00 -3.369260394265355951e-01 1.392895449592333579e+00 1.886169228659758224e+00 -4.556325111511479008e+03 0.000000000000000000e+00
2.978036366105761279e-01 7.021963633894239276e-01 -4.427551974388043154e-01 3.503416499357012714e+00 1.939279529677529146e+00 1.465697409692876985e+00 -4.556321478498664874e+03 0.000000000000000000e+00
6.955740813600309602e-01 3.044259186399690398e-01 3.568391049299057816e+00 -1.693624336763341898e-01 1.362044515020451430e+00 2.108743514323921264e+00 -4.556320837583049070e+03 0.000000000000000000e+00
6.819997207860432065e-01 3.180002792139568490e-01 3.534245411404298043e+00 -3.952353855933311011e-01 1.396385711317942535e+00 1.908172396235191526e+00 -4.556320715384194045e+03 0.000000000000000000e+00
6.455745025712950058e-01 3.544254974287049387e-01 3.612903331809040441e+00 -6.718344708010534627e-02 1.361232427171780834e+00 2.026115992042893055e+00 -4.556317158276558985e+03 0.000000000000000000e+00
6.877684005258218880e-01 3.122315994741780565e-01 3.480437976024471247e+00 -1.762110452474540123e-01 1.456970602421540306e+00 1.952608436128943525e+00 -4.556316282173362197e+03 0.000000000000000000e+00
6.787032464843614221e-01 3.212967535156386334e-01 3.500034502893309529e+00 -3.543044005813033581e-01 1.400657131284100076e+00 1.846588235259485566e+00 -4.556314331013370975e+03 0.000000000000000000e+00
3.589515407535937563e-01 6.410484592464062992e-01 -1.455577237215009787e-03 3.639169705603328087e+00 2.166024258365716992e+00 1.365053617138023423e+00 -4.556313848102603515e+03 0.000000000000000000e+00
6.757552921822452818e-01 3.242447078177547182e-01 3.530980338706464661e+00 -4.781654789489886426e-02 1.398419938542574403e+00 1.977939727706288675e+00 -4.556313399756891158e+03 0.000000000000000000e+00
3.317597088249361614e-01 6.682402911750638941e-01 -9.843330581158837855e-02 3.618297596921181913e+00 2.092542773061734529e+00 1.421263619787921151e+00 -4.556313304284473816e+03 0.000000000000000000e+00
3.045739984935493805e-01 6.954260015064505085e-01 -4.518188988776212223e-01 3.501076957971743120e+00 1.912011965423308979e+00 1.435622104121866194e+00 -4.556312895755138015e+03 0.000000000000000000e+00
3.611408997865634962e-01 6.388591002134366148e-01 8.470239868024265206e-02 3.611613064638433013e+00 2.295512881905616087e+00 1.325436797631935670e+00 -4.556312418178060398e+03 0.000000000000000000e+00
7.210026094648100958e-01 2.789973905351897931e-01 3.493012032784152510e+00 -4.298413036260413933e-01 1.502923978174573127e+00 1.798089233165066414e+00 -4.556310638529555945e+03 0.000000000000000000e+00
3.047065197093049016e-01 6.952934802906951539e-01 -2.522816326080511429e-01 3.465972558427381500e+00 1.908563387715466630e+00 1.481606226514471603e+00 -4.556310000984020007e+03 0.000000000000000000e+00
3.598548419875469695e-01 6.401451580124529750e-01 9.192596865522172089e-02 3.647331207473054171e+00 2.233696315562350598e+00 1.307214638929927064e+00 -4.556309700506929403e+03 0.000000000000000000e+00
7.031525169457859548e-01 2.968474830542141008e-01 3.518554866833119910e+00 -3.169680765201947081e-01 1.500610786739569935e+00 1.958601946897991830e+00 -4.556309471607664818e+03 0.000000000000000000e+00
6.566012472282869439e-01 3.433987527717131116e-01 3.635154596510170588e+00 -8.288462246121353072e-02 1.311646732988234199e+00 2.130604881021189723e+00 -4.556308114056691920e+03 0.000000000000000000e+00
3.370763449410235091e-01 6.629236550589765464e-01 -2.054658450957565774e-01 3.508293573564787771e+00 1.945531802579591796e+00 1.412762422502362503e+00 -4.556308004424196042e+03 0.000000000000000000e+00
6.367003345703798889e-01 3.632996654296201111e-01 3.642651515353623193e+00 4.027738214107704634e-02 1.309101096136464193e+00 2.206625810846716274e+00 -4.556308001420124128e+03 0.000000000000000000e+00
6.482285392598743368e-01 3.517714607401256632e-01 3.629362817153047427e+00 6.133410137226542880e-02 1.382124159705823585e+00 2.197452722556012983e+00 -4.556307907038304620e+03 0.000000000000000000e+00
6.802626043168598091e-01 3.197373956831401909e-01 3.479933781059584064e+00 -2.362529481608937332e-01 1.378987430599943442e+00 1.938280437199725759e+00 -4.556305523588422147e+03 0.000000000000000000e+00
3.607678890495434332e-01 6.392321109504566223e-01 4.856831357734398003e-02 3.618866975143291143e+00 2.294235238376449271e+00 1.342893366859432280e+00 -4.556305500749298517e+03 0.000000000000000000e+00
6.781920604834030808e-01 3.218079395165968082e-01 3.487275059022145296e+00 -1.988693708328192478e-01 1.382524829327092419e+00 2.056454168967430274e+00 -4.556304498612082170e+03 0.000000000000000000e+00
6.408406786948392941e-01 3.591593213051607614e-01 3.596045917868788688e+00 9.964614142621401605e-02 1.333730719999022041e+00 2.162492886789956437e+00 -4.556304449230308819e+03 0.000000000000000000e+00
6.636200953346108600e-01 3.363799046653892511e-01 3.566784529664688286e+00 -3.496396598623967289e-02 1.382647602575636014e+00 1.967638959081791317e+00 -4.556304185894728107e+03 0.000000000000000000e+00
6.794659054390278508e-01 3.205340945609721492e-01 3.612308355118820202e+00 -1.994239266189462567e-02 1.394671445106337337e+00 2.110699320496183251e+00 -4.556303855735064644e+03 0.000000000000000000e+00
3.471504788356585824e-01 6.528495211643414731e-01 -4.817577737614708866e-03 3.553691331069105175e+00 2.062817484168491866e+00 1.389231381953388578e+00 -4.556303129763460674e+03 0.000000000000000000e+00
3.478508837352898286e-01 6.521491162647102824e-01 9.823313110609209475e-02 3.605011681916799660e+00 2.256275514709973784e+00 1.373464689732312616e+00 -4.556302131597767584e+03 0.000000000000000000e+00
3.399823918640634268e-01 6.600176081359365732e-01 5.023830200479094399e-02 3.638428127608900997e+00 2.226007049668712767e+00 1.330801957302688576e+00 -4.556300934616351697e+03 0.000000000000000000e+00
3.131527436214615046e-01 6.868472563785384954e-01 -1.038771631475478574e-01 3.499006696253625481e+00 1.988855179136924889e+00 1.389398621008956392e+00 -4.556300627549223464e+03 0.000000000000000000e+00
3.256581914686060286e-01 6.743418085313940269e-01 -2.563251169644761851e-01 3.512367681306624689e+00 2.077072303563799238e+00 1.368943357182647702e+00 -4.556298984442115398e+03 0.000000000000000000e+00
3.454313063426019959e-01 6.545686936573980041e-01 -1.544615626847675727e-01 3.619323944741415833e+00 2.006009038789630328e+00 1.368917054917178744e+00 -4.556297641100771216e+03 0.000000000000000000e+00
3.190091412425684614e-01 6.809908587574314831e-01 -2.098433959808764515e-01 3.597577644373989969e+00 2.090760153535747623e+00 1.430482730346950948e+00 -4.556296436904744041e+03 0.000000000000000000e+00
3.241257800473295592e-01 6.758742199526704963e-01 -1.119209795334131924e-01 3.616509659379874453e+00 2.078392668631833029e+00 1.315975303829056697e+00 -4.556295154169021771e+03 0.000000000000000000e+00
2.913443229990905214e-01 7.086556770009094786e-01 -2.053930399617301672e-01 3.541788102565791352e+00 1.980989610783516541e+00 1.458321048176863588e+00 -4.556294908464979926e+03 0.000000000000000000e+00
6.974813361270953971e-01 3.025186638729045474e-01 3.539692934930180002e+00 -2.530390350207602501e-01 1.355040442185758920e+00 2.046770600422429975e+00 -4.556294891132818520e+03 0.000000000000000000e+00
6.770873495613539683e-01 3.229126504386460872e-01 3.485516435718833517e+00 -2.105596299427233975e-01 1.458764340796537828e+00 1.997887455990572159e+00 -4.556294418609526474e+03 0.000000000000000000e+00
3.103925138414473373e-01 6.896074861585527183e-01 -7.942117967222633856e-02 3.592614217775495611e+00 1.966360133206419780e+00 1.378732466166841197e+00 -4.556294028856480509e+03 0.000000000000000000e+00
3.356278768612357410e-01 6.643721231387643700e-01 -2.439852855964732836e-01 3.555723809337385521e+00 1.944841889906733678e+00 1.439414790773954955e+00 -4.556293863780323591e+03 0.000000000000000000e+00
2.904570527401656999e-01 7.095429472598343557e-01 -4.035221001971949772e-01 3.539264603906812301e+00 1.867125244359902236e+00 1.477141849206219826e+00 -4.556293752803427196e+03 0.000000000000000000e+00
3.511191861977426276e-01 6.488808138022574834e-01 -1.267252763202434407e-01 3.621514748359634162e+00 2.149003491199159566e+00 1.345488943607880739e+00 -4.556293486080724506e+03 0.000000000000000000e+00
6.742339840210166413e-01 3.257660159789833587e-01 3.514430855246825303e+00 -1.803707297002634935e-01 1.450043342993544648e+00 2.111727248060001116e+00 -4.556293308712032740e+03 0.000000000000000000e+00
