# w_1 mu_1 mu_2 sigma_1 sigma_2 logL logPrior
2.888782742583547725e-01 -2.500637906509727837e-01 3.511206132603972296e+00 1.377915740287207980e+00 1.023575472456502933e+00 -3.878178506245903918e+03 0.000000000000000000e+00
3.158850161847943094e-01 -1.762597916148170019e-01 3.618023623438434200e+00 1.418264621332855135e+00 9.726242979923832577e-01 -3.878178204156088213e+03 0.000000000000000000e+00
2.928092703004810393e-01 -1.680068278667413151e-01 3.552387246892855011e+00 1.271435378036135599e+00 9.995954804677971151e-01 -3.878176699498097150e+03 0.000000000000000000e+00
2.820196781879703019e-01 -3.047104438373791080e-01 3.496575191087202494e+00 1.347514687450635407e+00 9.909507244308556340e-01 -3.878175360381354949e+03 0.000000000000000000e+00
3.068808458947957507e-01 -2.557172923312846513e-01 3.567219812039084559e+00 1.301460043070209460e+00 9.380545555987764850e-01 -3.878174425884965331e+03 0.000000000000000000e+00
3.284368556600129607e-01 -5.149161660993151896e-02 3.590098373867478987e+00 1.522706627733120044e+00 9.650149662710263421e-01 -3.878174061441744925e+03 0.000000000000000000e+00
2.774219261049373220e-01 -2.670662327826692772e-01 3.517660348373567558e+00 1.276713753546686148e+00 1.027973507349504878e+00 -3.878173427149191411e+03 0.000000000000000000e+00
3.344289772142799988e-01 -5.635562776316618838e-02 3.596028733256907639e+00 1.345679499204491369e+00 9.412226324094375984e-01 -3.878170363272098257e+03 0.000000000000000000e+00
2.875102199565534034e-01 -3.831033566380321886e-01 3.547922571092036126e+00 1.251062221692450294e+00 9.826038602207305406e-01 -3.878169615654533118e+03 0.000000000000000000e+00
2.860396519586690389e-01 -3.052330094989278986e-01 3.520872126459254847e+00 1.238925020918672182e+00 9.646616612909149069e-01 -3.878169199578877851e+03 0.000000000000000000e+00
2.760008547013675373e-01 -3.812012947758133818e-01 3.457434722835188712e+00 1.244566515984723898e+00 1.044053200752665056e+00 -3.878169110967191045e+03 0.000000000000000000e+00
3.142049875498527656e-01 -1.206429730902673081e-01 3.533943772774365666e+00 1.288302562834499954e+00 9.882635398989356723e-01 -3.878167697278165178e+03 0.000000000000000000e+00
2.697739276202566483e-01 -3.922006425151535747e-01 3.490251987336731254e+00 1.261627542470186603e+00 1.015827559134068192e+00 -3.878167644888023460e+03 0.000000000000000000e+00
3.143481409122041992e-01 -1.436465046118136357e-01 3.526387515989839017e+00 1.461494649324791562e+00 9.901205848026587431e-01 -3.878167179185873465e+03 0.000000000000000000e+00
3.038663659558912822e-01 -2.167357482358213683e-01 3.558756591935440916e+00 1.356600485690946378e+00 1.029532054064034918e+00 -3.878166782624708503e+03 0.000000000000000000e+00
3.339636147607143446e-01 -4.344188059377134675e-02 3.541595889065398683e+00 1.435307702878493297e+00 9.551211918216232499e-01 -3.878166504871173856e+03 0.000000000000000000e+00
3.234549420765915340e-01 -1.870997914226983916e-01 3.620611971529767992e+00 1.403341184821623733e+00 9.541675040561611310e-01 -3.878166499475579258e+03 0.000000000000000000e+00
2.780097235404487832e-01 -4.215600827653169236e-01 3.508507700050311762e+00 1.274632579662369203e+00 1.000159705203801597e+00 -3.878166136389852909e+03 0.000000000000000000e+00
3.459319539570029356e-01 2.328823245039057799e-02 3.584247072594016981e+00 1.462344410383983995e+00 9.568769047508666192e-01 -3.878165692014276829e+03 0.000000000000000000e+00
3.342760735052703880e-01 -1.866253133846977053e-01 3.584511175223207502e+00 1.385830821980670091e+00 9.368794534648221539e-01 -3.878165525177897507e+03 0.000000000000000000e+00
2.993110211441268875e-01 -2.738133135672181639e-01 3.559686876749152074e+00 1.237638563338025799e+00 9.598287540423228181e-01 -3.878165318664136976e+03 0.000000000000000000e+00
3.297321639063228171e-01 -1.580853985153707342e-01 3.595876952248604042e+00 1.323082605163869774e+00 9.798321584187933420e-01 -3.878164401217589784e+03 0.000000000000000000e+00
3.009841240735514067e-01 -3.129795438642196670e-01 3.545993581922163074e+00 1.321037083206799911e+00 1.034745750321818702e+00 -3.878164220719168043e+03 0.000000000000000000e+00
3.155646922954733480e-01 -1.497060685879509079e-01 3.558824773853855650e+00 1.486537334977184210e+00 9.819451716154212750e-01 -3.878164147572480033e+03 0.000000000000000000e+00
3.312892734507367209e-01 -8.223450254477916721e-02 3.627934731823715619e+00 1.421113185137023116e+00 9.228427440741807652e-01 -3.878163245172389907e+03 0.000000000000000000e+00
2.777252929920180913e-01 -3.210130778580865818e-01 3.550161107014974782e+00 1.284669856045411063e+00 9.999074358025746845e-01 -3.878162114935536010e+03 0.000000000000000000e+00
3.089808773928598984e-01 -2.236663389397021973e-01 3.551699151959413658e+00 1.267719044069846701e+00 9.429781067649282145e-01 -3.878161927380461748e+03 0.000000000000000000e+00
3.152208892982840682e-01 -2.440463873097079572e-01 3.548027270529096722e+00 1.445478511576247183e+00 9.866997641244220629e-01 -3.878161867791506666e+03 0.000000000000000000e+00
2.811378841928330874e-01 -3.513273534784624452e-01 3.465800160742802394e+00 1.300540558404800429e+00 1.003351052341198590e+00 -3.878161165701216305e+03 0.000000000000000000e+00
2.952503123262153473e-01 -3.216920608520612568e-01 3.492734272458929201e+00 1.188934879618191331e+00 1.015063344346709417e+00 -3.878160181859135264e+03 0.000000000000000000e+00
2.784102165820425689e-01 -3.364271949127118355e-01 3.460811723998555411e+00 1.289977273016032155e+00 1.023044547995630049e+00 -3.878159627181267297e+03 0.000000000000000000e+00
3.293280271381930913e-01 3.661613991191074724e-02 3.599472536769948494e+00 1.405497788815866844e+00 9.435077645265351753e-01 -3.878158420865955122e+03 0.000000000000000000e+00
2.725924716374847900e-01 -4.265196301181709559e-01 3.477188418903013556e+00 1.260210454338666963e+00 1.020826247415395294e+00 -3.878157732312665303e+03 0.000000000000000000e+00
2.987680053668443914e-01 -2.641664252126390555e-01 3.545159167633950670e+00 1.231578962554695345e+00 1.022057154469450557e+00 -3.878157686017987544e+03 0.000000000000000000e+00
3.325508999196603033e-01 1.253829813998885018e-02 3.561512692726877649e+00 1.413288970237122522e+00 9.601906305384710905e-01 -3.878157293907506755e+03 0.000000000000000000e+00
2.890688059028063139e-01 -3.336939213662765136e-01 3.493105523541085056e+00 1.271220164960676691e+00 1.053049302635050699e+00 -3.878153458647195748e+03 0.000000000000000000e+00
3.062981498928391555e-01 -7.381049413316523311e-02 3.562670819950799483e+00 1.331084657312121333e+00 9.504445685768914132e-01 -3.878152446855674498e+03 0.000000000000000000e+00
2.865947743044964247e-01 -4.053511372017912229e-01 3.535542849432664170e+00 1.292247835673845380e+00 9.914475950461499876e-01 -3.878152062556706369e+03 0.000000000000000000e+00
3.239186236828613952e-01 -2.830113094800684181e-01 3.563849271403747743e+00 1.382700517432617460e+00 9.720763348163156126e-01 -3.878149937624735685e+03 0.000000000000000000e+00
2.872228566422680984e-01 -4.542474358681166113e-01 3.472827017185884824e+00 1.247377385012580220e+00 1.026472638161134654e+00 -3.878148846903955018e+03 0.000000000000000000e+00
3.177983429385820568e-01 -1.906514475945818854e-01 3.552082228505145434e+00 1.473320666059735551e+00 9.777489344486534062e-01 -3.878148575293806061e+03 0.000000000000000000e+00
2.877974108239184647e-01 -3.559764595344083182e-01 3.470973337316520801e+00 1.216075913974669964e+00 9.893879986656193282e-01 -3.878147655011040115e+03 0.000000000000000000e+00
3.247957636539638981e-01 -2.523937654516745788e-01 3.525296350907350273e+00 1.288059596443259291e+00 9.895347478417445553e-01 -3.878147361839825862e+03 0.000000000000000000e+00
3.001535193015349434e-01 -1.760060724992871251e-01 3.529244455956382254e+00 1.363534620999844904e+00 9.439665829928329810e-01 -3.878146940930238998e+03 0.000000000000000000e+00
3.316670500590572779e-01 -4.848392313216003113e-02 3.559866484346783544e+00 1.463475060177914955e+00 9.328810115225302235e-01 -3.878146649751565747e+03 0.000000000000000000e+00
3.292748551421289527e-01 -8.069937392461981607e-02 3.608401262236747176e+00 1.476586500065344421e+00 9.813898816362637278e-01 -3.878146619392062348e+03 0.000000000000000000e+00
2.914572483889636967e-01 -4.104348578673480130e-01 3.486591381980608695e+00 1.270389409436701200e+00 1.044299042275002476e+00 -3.878146200224186941e+03 0.000000000000000000e+00
3.053115299186568432e-01 -2.383746811199878302e-01 3.573184278361834387e+00 1.280229991751167473e+00 9.426893797445170531e-01 -3.878146153413234970e+03 0.000000000000000000e+00
2.821612790925945302e-01 -3.881203551125522733e-01 3.466239381425586519e+00 1.195801084432238204e+00 1.044967738607761154e+00 -3.878145796123763830e+03 0.000000000000000000e+00
2.929171669746085671e-01 -3.004010673698719325e-01 3.461768983836921443e+00 1.314336498014846200e+00 1.025081156224858736e+00 -3.878145296310627600e+03 0.000000000000000000e+00
2.945581131712792788e-01 -2.658962005014975372e-01 3.557423711002866806e+00 1.220782756029783034e+00 1.001354092768011794e+00 -3.878145258837372239e+03 0.000000000000000000e+00
2.949805103155372921e-01 -4.023570333180832015e-01 3.519174865613383218e+00 1.258816685050744066e+00 9.759377027504565483e-01 -3.878145059667284841e+03 0.000000000000000000e+00
3.027571936205171732e-01 -3.190000629817939526e-01 3.521165907187682631e+00 1.377568158863770931e+00 1.021812814651188228e+00 -3.878144023875897801e+03 0.000000000000000000e+00
2.966027005556640117e-01 -1.455635196695629630e-01 3.570774342980895355e+00 1.350191376199359361e+00 1.009013949683359224e+00 -3.878143747424674075e+03 0.000000000000000000e+00
3.012339238294001187e-01 -2.141754923439405101e-01 3.544998718002967841e+00 1.229292492154026251e+00 1.000129706973204025e+00 -3.878143523731337154e+03 0.000000000000000000e+00
3.198985783405452477e-01 -5.759460859322877713e-02 3.526212871277631944e+00 1.427353308338888960e+00 9.644949566040358357e-01 -3.878142895548786328e+03 0.000000000000000000e+00
2.897649984940822154e-01 -2.674328461674759239e-01 3.506956871428545952e+00 1.378944103074145611e+00 9.777134269580008974e-01 -3.878142562167422511e+03 0.000000000000000000e+00
3.358522513956775368e-01 2.982902063606282517e-02 3.615342834824041951e+00 1.435221769157285276e+00 9.651614837941207004e-01 -3.878142406529977052e+03 0.000000000000000000e+00
3.327556828124956789e-01 -1.433698125339075841e-02 3.575402859097065900e+00 1.483969421815462653e+00 9.828943863230328315e-01 -3.878142237014998500e+03 0.000000000000000000e+00
2.926078264082113134e-01 -1.635708497821207197e-01 3.510488198610405952e+00 1.283593920012715772e+00 1.002288549170586629e+00 -3.878142061760408978e+03 0.000000000000000000e+00
3.191475757085286413e-01 -1.143561225359410877e-01 3.600327684564170738e+00 1.345120528988779096e+00 9.951365317197337079e-01 -3.878141830268953527e+03 0.000000000000000000e+00
3.113394698074830602e-01 -3.354932363321045941e-01 3.553089080972410940e+00 1.266480187089756404e+00 1.008964250978350741e+00 -3.878138948038960734e+03 0.000000000000000000e+00
3.173652056631020568e-01 -3.508854157674157204e-02 3.544250295360684699e+00 1.362848539562322436e+00 9.619345114177698663e-01 -3.878137486433028243e+03 0.000000000000000000e+00
2.850943415841403206e-01 -2.325171813221018624e-01 3.485338244789740969e+00 1.310841792168604414e+00 9.869862019927206909e-01 -3.878137313363579779e+03 0.000000000000000000e+00
3.334490395939394003e-01 -1.498853017762910578e-01 3.551680658319168238e+00 1.383667430639138551e+00 9.373455749635596357e-01 -3.878136620910853708e+03 0.000000000000000000e+00
2.831222715218904007e-01 -2.459137573481001982e-01 3.517404552662648065e+00 1.228488267223012853e+00 9.897756465354337063e-01 -3.878135971520166095e+03 0.000000000000000000e+00
2.804391571857470788e-01 -3.670033416150237926e-01 3.520165008478711499e+00 1.331360958735925637e+00 1.011356937259852096e+00 -3.878135726577372225e+03 0.000000000000000000e+00
3.121458167594487465e-01 -2.483179439640685882e-01 3.557942434395727105e+00 1.435191512547477455e+00 9.597568222695374018e-01 -3.878135249657079839e+03 0.000000000000000000e+00
3.093930957637183177e-01 -3.109694732302613618e-01 3.508793454580925175e+00 1.373695119875857795e+00 1.015008393595629776e+00 -3.878134970367806091e+03 0.000000000000000000e+00
3.209608823458010018e-01 -1.235741684978859389e-01 3.627697673070125806e+00 1.425224037427819557e+00 9.387527047328166896e-01 -3.878134575406026215e+03 0.000000000000000000e+00
3.165649149277390828e-01 -9.520181856027920553e-02 3.513068256678169021e+00 1.375960384662245017e+00 9.656387683673181010e-01 -3.878134335548972103e+03 0.000000000000000000e+00
2.713228187975857963e-01 -3.366267567582637010e-01 3.474812618014543109e+00 1.247575345737929275e+00 1.025485107799416262e+00 -3.878133898912714812e+03 0.000000000000000000e+00
3.204683409036731545e-01 -2.877688491335357313e-01 3.539142784082437210e+00 1.272858254431146641e+00 1.001060223909966407e+00 -3.878133363315217139e+03 0.000000000000000000e+00
3.111777605880928776e-01 -3.045106222986579403e-01 3.560759037272795080e+00 1.312256234356656615e+00 9.483480111415255598e-01 -3.878132882641375545e+03 0.000000000000000000e+00
3.376371273123738304e-01 -1.037982051596683664e-01 3.563694275797461675e+00 1.375367678393295323e+00 9.361750228143738140e-01 -3.878132215998040920e+03 0.000000000000000000e+00
3.058220124783216365e-01 -2.613618833246199036e-01 3.587113513683557908e+00 1.275834144465472386e+00 9.563818608834736557e-01 -3.878131763075347408e+03 0.000000000000000000e+00
3.031340971276583751e-01 -3.021012199372731799e-01 3.556132465789867414e+00 1.222758164099584377e+00 9.739448732338160664e-01 -3.878131655443334239e+03 0.000000000000000000e+00
2.884752055295358719e-01 -3.079667557208561335e-01 3.570199225216411421e+00 1.260455054291275134e+00 9.775439994574396385e-01 -3.878131408425014342e+03 0.000000000000000000e+00
3.034828885722224423e-01 -1.683113748270859966e-01 3.589188528013619095e+00 1.363817762125879129e+00 1.008819576971397680e+00 -3.878131223334874903e+03 0.000000000000000000e+00
2.985694177194979093e-01 -2.210166609601613152e-01 3.492988818537809070e+00 1.398529263154159041e+00 1.001400646155106600e+00 -3.878130860020055479e+03 0.000000000000000000e+00
2.932207367193256919e-01 -2.508568446704596000e-01 3.550817989363831195e+00 1.413725410013962680e+00 9.883478349993446432e-01 -3.878129097812753571e+03 0.000000000000000000e+00
2.990937823166539555e-01 -1.991326279126293952e-01 3.527323757031844309e+00 1.345400111675291166e+00 9.436544588282396173e-01 -3.878128252582046116e+03 0.000000000000000000e+00
2.938549373907734519e-01 -2.663183968772572241e-01 3.504277879860627554e+00 1.266937226535433503e+00 1.043889142838075657e+00 -3.878127893549105465e+03 0.000000000000000000e+00
3.485125514193614382e-01 -1.778892047148243963e-02 3.607065835890494565e+00 1.453498197509851320e+00 9.576975458151172349e-01 -3.878127328481741642e+03 0.000000000000000000e+00
3.277834227781377674e-01 -2.279537178593539215e-01 3.589488698825655799e+00 1.379457954296799294e+00 9.857980296530236552e-01 -3.878127085553102916e+03 0.000000000000000000e+00
3.094711108485166395e-01 -1.928486756711324246e-01 3.507260154771079552e+00 1.420690411059264191e+00 9.711027548419135513e-01 -3.878126954052338078e+03 0.000000000000000000e+00
2.920589465466733592e-01 -4.280656852394101874e-01 3.497275370608650125e+00 1.285524367802995727e+00 1.030599764424480203e+00 -3.878125885421410203e+03 0.000000000000000000e+00
2.871388241787731221e-01 -3.090621481230361733e-01 3.494280870892396251e+00 1.356033245757467531e+00 9.858771364004619286e-01 -3.878125336515528488e+03 0.000000000000000000e+00
2.990945790124207582e-01 -2.703240082157815083e-01 3.530134000853409670e+00 1.417075330685453549e+00 9.755071706569035106e-01 -3.878124687585429001e+03 0.000000000000000000e+00
2.974136526588969098e-01 -1.786763840890189248e-01 3.591504132419564677e+00 1.298570240587456404e+00 9.616546380662607252e-01 -3.878124017910313796e+03 0.000000000000000000e+00
3.239083051966308302e-01 -1.818426699022513970e-01 3.539891326053055565e+00 1.322416495943923520e+00 9.401328391291098319e-01 -3.878121996998584109e+03 0.000000000000000000e+00
3.022250143715167203e-01 -2.303242474827717212e-01 3.537502504043437579e+00 1.276020258435224930e+00 9.434129231381909175e-01 -3.878121335533431193e+03 0.000000000000000000e+00
3.065995127970684853e-01 -3.966865741982663063e-01 3.512458430605762238e+00 1.257076469302991661e+00 1.009677623753862052e+00 -3.878121065032147271e+03 0.000000000000000000e+00
