# w_1 mu_1 mu_2 sigma_1 sigma_2 logL logPrior
2.957160975331505348e-01 -2.993505799721750682e-01 3.478522259854913479e+00 1.297841588685601177e+00 1.032349556075909058e+00 -3.877564217351155548e+03 0.000000000000000000e+00
3.238857495177510093e-01 -9.168725696928467506e-02 3.555072351393339769e+00 1.381882191298296148e+00 9.343931904383524500e-01 -3.877563994445915341e+03 0.000000000000000000e+00
3.003331905058620466e-01 -3.420022436205415461e-01 3.516537785510507774e+00 1.358475265484615724e+00 1.010140122021736087e+00 -3.877563591729338441e+03 0.000000000000000000e+00
3.044947716008030714e-01 -1.939430553553200542e-01 3.511098685276544895e+00 1.312003457497902703e+00 9.573747029495723870e-01 -3.877563435382372518e+03 0.000000000000000000e+00
3.026269899173678057e-01 -3.155892448889516255e-01 3.498846862025479787e+00 1.326452686064874209e+00 1.028945372241454104e+00 -3.877562723991493385e+03 0.000000000000000000e+00
3.180636467895701647e-01 -1.643941922848867754e-01 3.511079851169545130e+00 1.319757125136536979e+00 9.753415490720467318e-01 -3.877562500959305453e+03 0.000000000000000000e+00
2.951716940875165340e-01 -3.373131141007940648e-01 3.471807872871278011e+00 1.280129558552615565e+00 9.927497161327605291e-01 -3.877562069086277916e+03 0.000000000000000000e+00
3.074954409551397538e-01 -2.711597574890312612e-01 3.491933659429162340e+00 1.353302823357748208e+00 1.011728467007945387e+00 -3.877561700091191597e+03 0.000000000000000000e+00
3.151899899818698669e-01 -2.002787930912801884e-01 3.542273390621014428e+00 1.264769333036718901e+00 9.634966330019244518e-01 -3.877561588696930812e+03 0.000000000000000000e+00
3.035376181056742562e-01 -2.062123324707825223e-01 3.488986931312739959e+00 1.312824019630433048e+00 9.808400572553561680e-01 -3.877560321696149003e+03 0.000000000000000000e+00
2.900110111155201897e-01 -3.764385424542855407e-01 3.517522718612450028e+00 1.308998239864696211e+00 9.831918468672370404e-01 -3.877559993580526680e+03 0.000000000000000000e+00
2.780169418627333466e-01 -2.778654959054256968e-01 3.510647233141510615e+00 1.285298062324135016e+00 9.931284627908905094e-01 -3.877559937853016891e+03 0.000000000000000000e+00
3.080530342068875105e-01 -2.121152492066414597e-01 3.558436147187562071e+00 1.421505007196948167e+00 1.004165953903626063e+00 -3.877559725605658059e+03 0.000000000000000000e+00
3.253460692608115545e-01 -1.804183250146961515e-01 3.585553539982516913e+00 1.419615989249550125e+00 9.389735473555803624e-01 -3.877558790972450879e+03 0.000000000000000000e+00
3.147224186318653971e-01 -1.266654623187744022e-01 3.568677204321275109e+00 1.298121893171767072e+00 9.860111328073368764e-01 -3.877558601105383786e+03 0.000000000000000000e+00
3.054998809847094821e-01 -1.375103580228475564e-01 3.573436714841173423e+00 1.288821091342967406e+00 9.729113683196189966e-01 -3.877558378147058193e+03 0.000000000000000000e+00
2.851398034348870958e-01 -4.051607073606251497e-01 3.512442285473640347e+00 1.278695280827993663e+00 1.027791334531096723e+00 -3.877558158573083801e+03 0.000000000000000000e+00
3.220378582635921028e-01 -2.003652323515311418e-01 3.572181374897722694e+00 1.333435473150748729e+00 1.002580886457136167e+00 -3.877557783860111158e+03 0.000000000000000000e+00
3.069992154146677921e-01 -3.112311515365071557e-01 3.496931870414926813e+00 1.353480577282293540e+00 9.925073374745324584e-01 -3.877557198475133191e+03 0.000000000000000000e+00
3.104970771193329426e-01 -3.960955368375558561e-02 3.566343364636859636e+00 1.427432912132352572e+00 9.617025787471645826e-01 -3.877556961119489642e+03 0.000000000000000000e+00
3.240405088442138704e-01 -3.081002217249917928e-03 3.566756528396609394e+00 1.437191730375286358e+00 9.487346857043393866e-01 -3.877556469600717719e+03 0.000000000000000000e+00
3.220028312336774556e-01 -1.291575435846566977e-01 3.525475429882342304e+00 1.376871943684744304e+00 9.973627469488963726e-01 -3.877555971625254188e+03 0.000000000000000000e+00
3.331909100739223195e-01 -1.509562066921587009e-01 3.563611426051020548e+00 1.335810126581540080e+00 9.678190576893519470e-01 -3.877555434112457988e+03 0.000000000000000000e+00
3.339962602916380363e-01 -2.049974893218055316e-02 3.571999668679325612e+00 1.416481445601653899e+00 9.717709541413701579e-01 -3.877555336219486890e+03 0.000000000000000000e+00
2.924770916870259030e-01 -3.126375130448593720e-01 3.477572506442555333e+00 1.322790167550417895e+00 1.025291664427380178e+00 -3.877554858702014826e+03 0.000000000000000000e+00
3.085506569743314276e-01 -1.717191616622843198e-01 3.595553168665622579e+00 1.376537322331774060e+00 9.399468945823492572e-01 -3.877554521807079709e+03 0.000000000000000000e+00
3.283582786489547267e-01 -9.582528894363004368e-02 3.541449989845506074e+00 1.360043650291342887e+00 9.784719566189271633e-01 -3.877552631337559433e+03 0.000000000000000000e+00
3.089519540405322728e-01 -1.733766837041875730e-01 3.592323058457224771e+00 1.400108543832644825e+00 9.956190445567116853e-01 -3.877551762334854175e+03 0.000000000000000000e+00
3.188964518475910226e-01 -2.218959314898040214e-01 3.599577232441391050e+00 1.391187428606648790e+00 9.579363295145195689e-01 -3.877551596478322153e+03 0.000000000000000000e+00
2.997896509915404795e-01 -3.728865452078926612e-01 3.480983462113699023e+00 1.259533221333251296e+00 1.022517988053714300e+00 -3.877551517596396025e+03 0.000000000000000000e+00
3.127442421113261761e-01 -4.862344851311381499e-02 3.550137390476335142e+00 1.372717807358049047e+00 9.714261516636243377e-01 -3.877551325091638319e+03 0.000000000000000000e+00
2.997584363509646632e-01 -1.382691913055856259e-01 3.510245346479324624e+00 1.357113083804956766e+00 9.881049430426025459e-01 -3.877551313393872988e+03 0.000000000000000000e+00
3.103967894489408907e-01 -6.476301112706744911e-02 3.582950847036664666e+00 1.393058538326443330e+00 9.407357768600735914e-01 -3.877551128036683167e+03 0.000000000000000000e+00
3.076624488391705436e-01 -2.101804643830516295e-01 3.516859445078420965e+00 1.269808388943877597e+00 9.633738082649272449e-01 -3.877550901633544981e+03 0.000000000000000000e+00
2.899149128300179679e-01 -3.840835509601361331e-01 3.532598050839967918e+00 1.234509469469383669e+00 1.021830729783704372e+00 -3.877549839496922687e+03 0.000000000000000000e+00
3.377278822362259625e-01 -6.248244607693389380e-02 3.588625833983133173e+00 1.376221488840540630e+00 9.439241845879555726e-01 -3.877549271821344064e+03 0.000000000000000000e+00
3.150140825976613934e-01 -3.146674663135419214e-01 3.536551803622206336e+00 1.266851466558145844e+00 9.939690990043034136e-01 -3.877549219859251934e+03 0.000000000000000000e+00
2.936041035936875487e-01 -3.417964187824080735e-01 3.549509139666858104e+00 1.332363556780815195e+00 1.010422032463137887e+00 -3.877548350801156630e+03 0.000000000000000000e+00
3.380142842022046956e-01 1.844904266436728224e-02 3.592371212701622074e+00 1.431690115066506230e+00 9.497066074978085526e-01 -3.877547740955153586e+03 0.000000000000000000e+00
3.366699442840900280e-01 -1.181796400772752720e-01 3.557843317180715115e+00 1.394415115010697814e+00 9.729648723619312989e-01 -3.877545185638556177e+03 0.000000000000000000e+00
3.266764658666403420e-01 -8.956874567982101021e-02 3.532488507840386038e+00 1.397739212457745683e+00 9.617717172002636650e-01 -3.877544755820842511e+03 0.000000000000000000e+00
3.019846478104344367e-01 -2.308139164171130742e-01 3.494725403823697008e+00 1.345789955360747969e+00 9.709759532467983068e-01 -3.877544012283138727e+03 0.000000000000000000e+00
2.957051060815527044e-01 -2.692982065231530608e-01 3.544919315980066710e+00 1.228568556717375637e+00 9.754240641140023982e-01 -3.877543680306494025e+03 0.000000000000000000e+00
3.144520342315469397e-01 -1.629120237850126551e-01 3.591953775624602940e+00 1.327536874761582775e+00 9.374741232479901765e-01 -3.877543188071259010e+03 0.000000000000000000e+00
2.961494309698864957e-01 -3.214682093192489098e-01 3.570017575975600543e+00 1.282436768384701331e+00 1.001134385316406750e+00 -3.877542867312045928e+03 0.000000000000000000e+00
3.260184635360163230e-01 -1.473929295034411557e-01 3.613029861169192891e+00 1.413665159469141619e+00 9.402583445242889137e-01 -3.877542494785260715e+03 0.000000000000000000e+00
3.369156159959737495e-01 -1.317370787471884297e-01 3.603027419098631778e+00 1.413860110370068313e+00 9.625135766990898789e-01 -3.877542461146086225e+03 0.000000000000000000e+00
3.312932046364566729e-01 -1.650036831812375648e-01 3.590869552300638645e+00 1.430058872737298481e+00 9.449128059493628884e-01 -3.877542289759637242e+03 0.000000000000000000e+00
3.102539788141425725e-01 -1.774851671518705987e-01 3.509418603979170825e+00 1.287922763474538934e+00 9.755339076532777431e-01 -3.877541127397280434e+03 0.000000000000000000e+00
3.268277702108004501e-01 -1.038097996226079733e-01 3.599586505724673646e+00 1.354902102683439358e+00 9.327498389387044453e-01 -3.877540443777254040e+03 0.000000000000000000e+00
3.271768980397020687e-01 -2.120673874120205527e-01 3.542984347439632309e+00 1.409586746438830529e+00 9.743545571852065823e-01 -3.877540265705443289e+03 0.000000000000000000e+00
2.872700026130540762e-01 -3.268823928817550240e-01 3.478684719569212103e+00 1.286060314638724167e+00 9.871710554879703503e-01 -3.877539972234610104e+03 0.000000000000000000e+00
3.086187056733044609e-01 -2.245300100370509755e-01 3.504652136044776878e+00 1.387992216612841778e+00 9.734601158383920927e-01 -3.877539692425885733e+03 0.000000000000000000e+00
3.336799052851665004e-01 -1.325683359787300508e-01 3.604870804773991910e+00 1.361903169714366424e+00 9.501868210010385729e-01 -3.877539178973601338e+03 0.000000000000000000e+00
3.013209048538883494e-01 -2.953427428563965007e-01 3.540647960798336769e+00 1.317072660712868215e+00 9.517313789022028292e-01 -3.877538455823611912e+03 0.000000000000000000e+00
3.077562154316690890e-01 -2.373237093660356123e-01 3.518912003212280926e+00 1.305751710136874966e+00 9.512198208065613114e-01 -3.877538285525050924e+03 0.000000000000000000e+00
2.830193863001436161e-01 -3.435516480402424633e-01 3.474795631116650352e+00 1.255982537392740461e+00 9.941354673421538557e-01 -3.877538214319296912e+03 0.000000000000000000e+00
3.180202212035877496e-01 -5.162064762356026459e-02 3.602691106237715601e+00 1.459322937961811784e+00 9.421553545262274509e-01 -3.877538058743378315e+03 0.000000000000000000e+00
3.215103035170966406e-01 -2.264633200220983467e-02 3.596555738967235349e+00 1.395205807435516698e+00 9.718062589192139056e-01 -3.877537813990186351e+03 0.000000000000000000e+00
3.039635152373636462e-01 -2.924121482709874931e-01 3.533907591012701577e+00 1.306887111580893768e+00 9.513716047940460330e-01 -3.877537716513234045e+03 0.000000000000000000e+00
2.967435934848980383e-01 -1.507460244408508065e-01 3.577767457035007315e+00 1.355803029953584149e+00 9.920596307439391026e-01 -3.877537555077105935e+03 0.000000000000000000e+00
2.924465395987015381e-01 -3.689731038699862187e-01 3.476852267697801757e+00 1.296614107449166386e+00 1.028100197898394796e+00 -3.877536933610022515e+03 0.000000000000000000e+00
2.974833108232973755e-01 -3.326276313539040519e-01 3.523451753512917506e+00 1.369278466901140856e+00 9.901368185213017536e-01 -3.877536392838891516e+03 0.000000000000000000e+00
2.949430274666558494e-01 -2.176238162281268484e-01 3.523384407012862152e+00 1.240766259924974690e+00 1.001576920321376463e+00 -3.877534979414067493e+03 0.000000000000000000e+00
3.222240215648126682e-01 -3.243364486224181720e-02 3.555021312855113358e+00 1.383231308491171596e+00 9.571693517371601123e-01 -3.877533990216813436e+03 0.000000000000000000e+00
3.320144516322740547e-01 -8.483173577807100185e-02 3.613923303808510124e+00 1.469192576712241127e+00 9.606852607138879341e-01 -3.877533717318166964e+03 0.000000000000000000e+00
3.142441644430195580e-01 -1.824175119671407053e-01 3.587235492164815298e+00 1.295591235279500708e+00 9.882943528295976554e-01 -3.877532849700330189e+03 0.000000000000000000e+00
3.045830057083727116e-01 -3.434889157080825983e-01 3.527204687882113721e+00 1.355592142785098986e+00 9.854883289363611798e-01 -3.877532658817955053e+03 0.000000000000000000e+00
2.840839807355551305e-01 -4.131928248342816024e-01 3.481041599386975882e+00 1.238781651657766991e+00 1.001707877560672033e+00 -3.877531764936221862e+03 0.000000000000000000e+00
3.197128967077242923e-01 -2.402314726184347216e-01 3.524865734132699213e+00 1.400917995184447484e+00 9.835246314528690581e-01 -3.877531260745929558e+03 0.000000000000000000e+00
2.816633786841795106e-01 -3.317789243854264991e-01 3.494698510515625411e+00 1.276589313759727728e+00 9.836826612522704405e-01 -3.877531138143212047e+03 0.000000000000000000e+00
3.032745590926163581e-01 -1.660298914213992338e-01 3.590879371926642971e+00 1.302865329360903379e+00 9.639759272197386819e-01 -3.877530703998064382e+03 0.000000000000000000e+00
3.281218684992099899e-01 -1.639225592487910388e-01 3.532909197102289678e+00 1.378162068522367223e+00 9.904672309697399868e-01 -3.877530522920523708e+03 0.000000000000000000e+00
3.328850773777353167e-01 -1.187173087599908555e-01 3.554119229708806671e+00 1.360319620964927312e+00 9.786611260162771941e-01 -3.877529806319703766e+03 0.000000000000000000e+00
3.378038886506708471e-01 -7.428420304889152281e-02 3.614825142590810891e+00 1.424041391943534407e+00 9.623841273488765724e-01 -3.877529212911690593e+03 0.000000000000000000e+00
2.795182446385144348e-01 -2.905976114382841646e-01 3.516651981197978838e+00 1.292276501531408162e+00 1.024960005783753569e+00 -3.877528853207261363e+03 0.000000000000000000e+00
3.356106827144923477e-01 -1.343769701482062928e-01 3.575437064068733850e+00 1.371472578721964375e+00 9.421737931017446499e-01 -3.877528396696005075e+03 0.000000000000000000e+00
2.998457771355328427e-01 -3.670474301180498555e-01 3.497207075610931692e+00 1.217413932795252673e+00 1.001133750657303700e+00 -3.877527884290970178e+03 0.000000000000000000e+00
3.148557914086563270e-01 -1.023056196086581382e-01 3.525311316546640761e+00 1.365834348667927189e+00 9.949090293034944521e-01 -3.877527629315245122e+03 0.000000000000000000e+00
2.860846033143638611e-01 -3.509142354018778276e-01 3.529913109649553071e+00 1.250202030726798474e+00 1.032556311184063214e+00 -3.877527197854958104e+03 0.000000000000000000e+00
2.948202617116809643e-01 -1.940958973760679995e-01 3.526734425052080901e+00 1.259598805609506655e+00 1.002206826036169618e+00 -3.877526190447724730e+03 0.000000000000000000e+00
3.061005448791748185e-01 -2.649917912319948443e-01 3.510272193333427104e+00 1.394009043166209549e+00 9.810116159404639324e-01 -3.877524923743176714e+03 0.000000000000000000e+00
3.102466486483779762e-01 -1.577343788718159334e-01 3.552061076521192184e+00 1.269272503936088814e+00 9.782125105687291544e-01 -3.877524656036368924e+03 0.000000000000000000e+00
2.876333179382372651e-01 -3.801844623683599544e-01 3.508174405184643074e+00 1.259686828138827153e+00 1.040396068996392032e+00 -3.877523379623168239e+03 0.000000000000000000e+00
2.966221335617105215e-01 -2.562135938552534409e-01 3.526360746365185594e+00 1.378219082303160148e+00 1.020874699324137991e+00 -3.877522708057135787e+03 0.000000000000000000e+00
2.852231661366022575e-01 -3.134082413111980436e-01 3.506723725295973537e+00 1.202100252499079369e+00 1.006030670588575759e+00 -3.877522198683675924e+03 0.000000000000000000e+00
2.948110128666310836e-01 -2.119749504102142468e-01 3.514651269842748782e+00 1.370767992786471767e+00 9.685160706045228274e-01 -3.877522106718754458e+03 0.000000000000000000e+00
2.884707292755187558e-01 -2.771363782868921932e-01 3.500610573941871362e+00 1.260314430852237599e+00 9.732595297604541562e-01 -3.877521784769122860e+03 0.000000000000000000e+00
2.999340628495008598e-01 -2.546975910141462962e-01 3.541157830129274320e+00 1.338269522982540316e+00 9.476647895119361120e-01 -3.877521490525205081e+03 0.000000000000000000e+00
2.972272196887331130e-01 -2.216886393294658919e-01 3.570377614376383235e+00 1.259738591103881866e+00 9.869162489077845102e-01 -3.877521138748233170e+03 0.000000000000000000e+00
2.934110129038885462e-01 -2.717464790871070845e-01 3.516522749898646882e+00 1.221246511495025500e+00 1.016578728739553572e+00 -3.877521021576078510e+03 0.000000000000000000e+00
3.052443194364673484e-01 -3.170841065188516605e-01 3.482347919911977563e+00 1.281511132754022286e+00 1.017031090829572770e+00 -3.877520983661243918e+03 0.000000000000000000e+00
3.329998162292608921e-01 -5.781292457190730094e-02 3.554453516232047416e+00 1.402472131523426091e+00 9.489911780591882007e-01 -3.877518585600785627e+03 0.000000000000000000e+00
